date,order,unit,qty
1514023512721,bid,18472000,0.00100000
1514023512721,bid,18466000,0.48320000
1514023513722,ask,18546000,0.45560000
1514023513722,ask,18547000,0.30920000
1514023513722,ask,18549000,0.10900000
1514023513722,ask,18550000,0.01570000
1514023513722,ask,18560000,0.90000000
1514023513722,ask,18564000,0.02520000
1514023513722,ask,18590000,0.90000000
1514023513722,bid,18505000,0.58220000
1514023513722,bid,18504000,1.12000000
1514023513722,bid,18503000,0.83390000
1514023513722,bid,18500000,0.00540000
1514023513722,bid,18490000,0.00700000
1514023513722,bid,18472000,0.00100000
1514023513722,bid,18459000,0.03000000
1514023514734,ask,18546000,0.45560000
1514023514734,ask,18547000,0.30920000
1514023514734,ask,18549000,0.10900000
1514023514734,ask,18550000,0.13180000
1514023514734,ask,18560000,0.90000000
1514023514734,ask,18564000,0.02520000
1514023514734,ask,18590000,0.90000000
1514023514734,bid,18505000,0.58220000
1514023514734,bid,18504000,1.12000000
1514023514734,bid,18503000,0.83390000
1514023514734,bid,18500000,0.00540000
1514023514734,bid,18490000,0.00700000
1514023514734,bid,18472000,0.00100000
1514023514734,bid,18459000,0.03000000
1514023515774,ask,18546000,0.45560000
1514023515774,ask,18547000,0.30920000
1514023515774,ask,18549000,0.10900000
1514023515774,ask,18550000,0.13180000
1514023515774,ask,18560000,0.90000000
1514023515774,ask,18564000,0.02520000
1514023515774,ask,18590000,0.90000000
1514023515774,bid,18504000,0.12000000
1514023515774,bid,18503000,0.83390000
1514023515774,bid,18500000,0.00540000
1514023515774,bid,18490000,0.00700000
1514023515774,bid,18472000,0.00100000
1514023515774,bid,18459000,0.03000000
1514023515774,bid,18457000,2.71570000
1514023516812,ask,18545000,0.90000000
1514023516812,ask,18547000,0.30920000
1514023516812,ask,18549000,0.10900000
1514023516812,ask,18550000,0.13180000
1514023516812,ask,18560000,0.90000000
1514023516812,ask,18564000,0.02520000
1514023516812,ask,18590000,0.90000000
1514023516812,bid,18506000,0.90000000
1514023516812,bid,18504000,0.12000000
1514023516812,bid,18503000,0.83390000
1514023516812,bid,18500000,0.00540000
1514023516812,bid,18490000,0.00700000
1514023516812,bid,18472000,0.00100000
1514023516812,bid,18459000,0.03000000
1514023517819,ask,18545000,0.90000000
1514023517819,ask,18547000,0.30920000
1514023517819,ask,18549000,0.10900000
1514023517819,ask,18550000,0.13180000
1514023517819,ask,18560000,0.90000000
1514023517819,ask,18564000,0.02520000
1514023517819,ask,18590000,0.90000000
1514023517819,bid,18506000,0.98200000
1514023517819,bid,18504000,0.12000000
1514023517819,bid,18503000,0.83390000
1514023517819,bid,18500000,0.00540000
1514023517819,bid,18490000,0.00700000
1514023517819,bid,18472000,0.00100000
1514023517819,bid,18459000,0.03000000
1514023518840,ask,18545000,0.89210000
1514023518840,ask,18547000,0.25830000
1514023518840,ask,18550000,0.13180000
1514023518840,ask,18560000,0.90000000
1514023518840,ask,18564000,0.02520000
1514023518840,ask,18590000,0.90000000
1514023518840,ask,18592000,0.01300000
1514023518840,bid,18506000,0.98200000
1514023518840,bid,18504000,0.12000000
1514023518840,bid,18503000,0.83390000
1514023518840,bid,18500000,0.00540000
1514023518840,bid,18490000,0.00700000
1514023518840,bid,18472000,0.00100000
1514023518840,bid,18459000,0.03000000
1514023519901,ask,18545000,0.89210000
1514023519901,ask,18547000,0.25830000
1514023519901,ask,18550000,0.13180000
1514023519901,ask,18560000,0.90000000
1514023519901,ask,18564000,0.02520000
1514023519901,ask,18590000,0.90000000
1514023519901,ask,18592000,0.01300000
1514023519901,bid,18506000,0.98200000
1514023519901,bid,18503000,0.83390000
1514023519901,bid,18500000,0.00540000
1514023519901,bid,18490000,0.00700000
1514023519901,bid,18472000,0.00100000
1514023519901,bid,18459000,0.03000000
1514023519901,bid,18457000,2.71570000
1514023520888,ask,18543000,0.50700000
1514023520888,ask,18544000,0.59610000
1514023520888,ask,18545000,0.89210000
1514023520888,ask,18547000,0.25830000
1514023520888,ask,18550000,0.13180000
1514023520888,ask,18560000,0.90000000
1514023520888,ask,18564000,0.02520000
1514023520888,bid,18506000,0.90000000
1514023520888,bid,18503000,0.83390000
1514023520888,bid,18500000,0.00540000
1514023520888,bid,18490000,0.00700000
1514023520888,bid,18472000,0.00100000
1514023520888,bid,18459000,0.03000000
1514023520888,bid,18457000,2.71570000
1514023521903,ask,18543000,0.50700000
1514023521903,ask,18545000,0.89210000
1514023521903,ask,18547000,0.25830000
1514023521903,ask,18550000,0.13180000
1514023521903,ask,18560000,0.90000000
1514023521903,ask,18564000,0.02520000
1514023521903,ask,18590000,0.90000000
1514023521903,bid,18506000,0.90000000
1514023521903,bid,18503000,0.83390000
1514023521903,bid,18500000,0.00540000
1514023521903,bid,18490000,0.00700000
1514023521903,bid,18472000,0.00100000
1514023521903,bid,18459000,0.03000000
1514023521903,bid,18457000,2.71570000
1514023522954,ask,18543000,0.50700000
1514023522954,ask,18544000,0.03210000
1514023522954,ask,18545000,0.89210000
1514023522954,ask,18547000,0.25830000
1514023522954,ask,18550000,0.13180000
1514023522954,ask,18560000,0.90000000
1514023522954,ask,18564000,0.02520000
1514023522954,bid,18506000,0.90000000
1514023522954,bid,18503000,0.83390000
1514023522954,bid,18500000,0.00540000
1514023522954,bid,18490000,0.00700000
1514023522954,bid,18472000,0.00100000
1514023522954,bid,18459000,0.03000000
1514023522954,bid,18457000,2.71570000
1514023523919,ask,18505000,0.38010000
1514023523919,ask,18543000,0.50700000
1514023523919,ask,18544000,0.03210000
1514023523919,ask,18545000,0.89210000
1514023523919,ask,18547000,0.25830000
1514023523919,ask,18550000,0.13180000
1514023523919,ask,18560000,0.90000000
1514023523919,bid,18503000,0.83390000
1514023523919,bid,18500000,0.00540000
1514023523919,bid,18490000,0.00700000
1514023523919,bid,18472000,0.00100000
1514023523919,bid,18459000,0.03000000
1514023523919,bid,18457000,2.71570000
1514023523919,bid,18451000,0.11210000
1514023524967,ask,18541000,0.02600000
1514023524967,ask,18543000,0.50700000
1514023524967,ask,18544000,0.03210000
1514023524967,ask,18545000,0.89210000
1514023524967,ask,18550000,0.13180000
1514023524967,ask,18560000,0.90000000
1514023524967,ask,18564000,0.02520000
1514023524967,bid,18507000,0.26160000
1514023524967,bid,18504000,0.90000000
1514023524967,bid,18503000,0.83390000
1514023524967,bid,18500000,0.00540000
1514023524967,bid,18490000,0.00700000
1514023524967,bid,18472000,0.00100000
1514023524967,bid,18459000,0.03000000
1514023526005,ask,18541000,0.02600000
1514023526005,ask,18542000,0.90000000
1514023526005,ask,18543000,0.50700000
1514023526005,ask,18544000,0.03210000
1514023526005,ask,18545000,0.89210000
1514023526005,ask,18550000,0.13180000
1514023526005,ask,18560000,0.90000000
1514023526005,bid,18507000,0.26160000
1514023526005,bid,18504000,0.90000000
1514023526005,bid,18503000,0.83390000
1514023526005,bid,18500000,0.00540000
1514023526005,bid,18490000,0.00700000
1514023526005,bid,18472000,0.00100000
1514023526005,bid,18470000,0.46020000
1514023527009,ask,18541000,0.02600000
1514023527009,ask,18542000,0.90000000
1514023527009,ask,18543000,0.50700000
1514023527009,ask,18544000,0.03210000
1514023527009,ask,18545000,0.89210000
1514023527009,ask,18550000,0.13180000
1514023527009,ask,18560000,0.90000000
1514023527009,bid,18507000,0.26160000
1514023527009,bid,18504000,0.90000000
1514023527009,bid,18503000,0.83390000
1514023527009,bid,18500000,0.11350000
1514023527009,bid,18490000,0.00700000
1514023527009,bid,18472000,0.00100000
1514023527009,bid,18470000,0.46020000
1514023528019,ask,18541000,0.02600000
1514023528019,ask,18542000,0.90000000
1514023528019,ask,18543000,0.50700000
1514023528019,ask,18544000,0.03210000
1514023528019,ask,18545000,0.89210000
1514023528019,ask,18550000,0.13180000
1514023528019,ask,18560000,0.90000000
1514023528019,bid,18507000,1.06160000
1514023528019,bid,18503000,0.83390000
1514023528019,bid,18500000,0.26430000
1514023528019,bid,18490000,0.00700000
1514023528019,bid,18472000,0.00100000
1514023528019,bid,18470000,0.46020000
1514023528019,bid,18459000,0.03000000
1514023529030,ask,18541000,0.02600000
1514023529030,ask,18542000,0.90000000
1514023529030,ask,18544000,0.03210000
1514023529030,ask,18545000,0.89210000
1514023529030,ask,18550000,0.13180000
1514023529030,ask,18560000,0.90000000
1514023529030,ask,18564000,0.02520000
1514023529030,bid,18507000,1.06160000
1514023529030,bid,18503000,0.83390000
1514023529030,bid,18500000,0.26430000
1514023529030,bid,18490000,0.00700000
1514023529030,bid,18472000,0.00100000
1514023529030,bid,18470000,0.46020000
1514023529030,bid,18459000,0.03000000
1514023530081,ask,18541000,0.02600000
1514023530081,ask,18542000,0.90000000
1514023530081,ask,18545000,0.89210000
1514023530081,ask,18550000,0.13180000
1514023530081,ask,18559000,0.49900000
1514023530081,ask,18560000,0.90000000
1514023530081,ask,18564000,0.02520000
1514023530081,bid,18507000,1.06160000
1514023530081,bid,18500000,0.26430000
1514023530081,bid,18490000,0.00700000
1514023530081,bid,18472000,0.00100000
1514023530081,bid,18470000,0.46020000
1514023530081,bid,18459000,0.03000000
1514023530081,bid,18457000,2.71570000
1514023531110,ask,18541000,0.02600000
1514023531110,ask,18542000,0.90000000
1514023531110,ask,18545000,0.89210000
1514023531110,ask,18550000,0.13180000
1514023531110,ask,18559000,0.49900000
1514023531110,ask,18564000,0.02520000
1514023531110,ask,18592000,0.01300000
1514023531110,bid,18507000,0.26160000
1514023531110,bid,18500000,0.26430000
1514023531110,bid,18490000,0.00700000
1514023531110,bid,18472000,0.00100000
1514023531110,bid,18470000,0.46020000
1514023531110,bid,18459000,0.03000000
1514023531110,bid,18457000,2.71570000
1514023532185,ask,18539000,0.05090000
1514023532185,ask,18540000,0.50700000
1514023532185,ask,18541000,1.48710000
1514023532185,ask,18542000,0.90000000
1514023532185,ask,18550000,0.13180000
1514023532185,ask,18559000,0.49900000
1514023532185,ask,18564000,0.02520000
1514023532185,bid,18507000,0.07170000
1514023532185,bid,18505000,0.80000000
1514023532185,bid,18500000,0.26430000
1514023532185,bid,18490000,0.00700000
1514023532185,bid,18472000,0.00100000
1514023532185,bid,18470000,0.46020000
1514023532185,bid,18459000,0.03000000
1514023533187,ask,18539000,0.05090000
1514023533187,ask,18540000,0.61600000
1514023533187,ask,18541000,0.92600000
1514023533187,ask,18542000,0.90000000
1514023533187,ask,18550000,0.13180000
1514023533187,ask,18559000,0.49900000
1514023533187,ask,18564000,0.02520000
1514023533187,bid,18507000,0.05920000
1514023533187,bid,18505000,0.80000000
1514023533187,bid,18500000,0.26430000
1514023533187,bid,18490000,0.00700000
1514023533187,bid,18472000,0.00100000
1514023533187,bid,18470000,0.46020000
1514023533187,bid,18459000,0.03000000
1514023534301,ask,18539000,0.00090000
1514023534301,ask,18540000,0.61600000
1514023534301,ask,18541000,0.90000000
1514023534301,ask,18542000,0.90000000
1514023534301,ask,18550000,0.13180000
1514023534301,ask,18559000,0.49900000
1514023534301,ask,18564000,0.02520000
1514023534301,bid,18507000,0.05920000
1514023534301,bid,18505000,0.80000000
1514023534301,bid,18500000,0.26430000
1514023534301,bid,18490000,0.00700000
1514023534301,bid,18472000,0.00100000
1514023534301,bid,18470000,0.46020000
1514023534301,bid,18459000,0.03000000
1514023535267,ask,18539000,0.00090000
1514023535267,ask,18540000,0.69810000
1514023535267,ask,18541000,0.90000000
1514023535267,ask,18542000,0.90000000
1514023535267,ask,18550000,0.13180000
1514023535267,ask,18564000,0.02520000
1514023535267,ask,18592000,0.01300000
1514023535267,bid,18507000,0.05920000
1514023535267,bid,18505000,0.80000000
1514023535267,bid,18500000,0.26430000
1514023535267,bid,18490000,0.00700000
1514023535267,bid,18472000,0.00100000
1514023535267,bid,18470000,0.46020000
1514023535267,bid,18459000,0.03000000
1514023536304,ask,18539000,0.00090000
1514023536304,ask,18540000,0.69810000
1514023536304,ask,18541000,0.90000000
1514023536304,ask,18542000,0.90000000
1514023536304,ask,18550000,0.13180000
1514023536304,ask,18564000,0.02520000
1514023536304,ask,18592000,0.71860000
1514023536304,bid,18507000,0.06460000
1514023536304,bid,18505000,0.80000000
1514023536304,bid,18500000,0.26430000
1514023536304,bid,18490000,0.00700000
1514023536304,bid,18472000,0.00100000
1514023536304,bid,18470000,0.46020000
1514023536304,bid,18459000,0.03000000
1514023537392,ask,18539000,0.90620000
1514023537392,ask,18540000,0.69810000
1514023537392,ask,18541000,0.90000000
1514023537392,ask,18542000,0.90000000
1514023537392,ask,18550000,0.13180000
1514023537392,ask,18564000,0.02520000
1514023537392,ask,18592000,0.71860000
1514023537392,bid,18508000,0.08000000
1514023537392,bid,18507000,0.06460000
1514023537392,bid,18501000,0.80000000
1514023537392,bid,18500000,0.26430000
1514023537392,bid,18490000,0.00700000
1514023537392,bid,18472000,0.00100000
1514023537392,bid,18470000,0.46020000
1514023538399,ask,18539000,1.80620000
1514023538399,ask,18540000,0.69810000
1514023538399,ask,18542000,0.90000000
1514023538399,ask,18550000,0.13180000
1514023538399,ask,18564000,0.02520000
1514023538399,ask,18592000,0.71860000
1514023538399,ask,18593000,3.24050000
1514023538399,bid,18508000,0.08000000
1514023538399,bid,18507000,0.06460000
1514023538399,bid,18501000,0.80000000
1514023538399,bid,18500000,0.26430000
1514023538399,bid,18490000,0.00700000
1514023538399,bid,18472000,0.00100000
1514023538399,bid,18470000,0.46020000
1514023539424,ask,18539000,1.80620000
1514023539424,ask,18540000,0.58910000
1514023539424,ask,18542000,0.90000000
1514023539424,ask,18550000,0.13180000
1514023539424,ask,18564000,0.02520000
1514023539424,ask,18592000,0.71860000
1514023539424,ask,18593000,3.24050000
1514023539424,bid,18508000,0.08000000
1514023539424,bid,18507000,0.06460000
1514023539424,bid,18501000,0.80000000
1514023539424,bid,18500000,0.26430000
1514023539424,bid,18490000,0.00700000
1514023539424,bid,18472000,0.00100000
1514023539424,bid,18470000,0.46020000
1514023540448,ask,18537000,0.02600000
1514023540448,ask,18539000,1.80620000
1514023540448,ask,18540000,0.58910000
1514023540448,ask,18542000,0.90000000
1514023540448,ask,18550000,0.13180000
1514023540448,ask,18564000,0.02520000
1514023540448,ask,18592000,0.71860000
1514023540448,bid,18508000,0.08000000
1514023540448,bid,18507000,0.06460000
1514023540448,bid,18501000,0.80000000
1514023540448,bid,18500000,0.29130000
1514023540448,bid,18490000,0.00700000
1514023540448,bid,18472000,0.00100000
1514023540448,bid,18470000,0.46020000
1514023541470,ask,18537000,0.02600000
1514023541470,ask,18539000,1.80620000
1514023541470,ask,18540000,0.08210000
1514023541470,ask,18542000,0.90000000
1514023541470,ask,18550000,0.13180000
1514023541470,ask,18564000,0.02520000
1514023541470,ask,18592000,0.71860000
1514023541470,bid,18508000,0.08000000
1514023541470,bid,18507000,0.00540000
1514023541470,bid,18500000,0.29130000
1514023541470,bid,18490000,0.00700000
1514023541470,bid,18472000,0.00100000
1514023541470,bid,18470000,0.46020000
1514023541470,bid,18459000,0.03000000
1514023542504,ask,18537000,0.02600000
1514023542504,ask,18539000,1.80620000
1514023542504,ask,18540000,0.08210000
1514023542504,ask,18542000,0.90000000
1514023542504,ask,18550000,0.13180000
1514023542504,ask,18564000,0.02520000
1514023542504,ask,18592000,0.71860000
1514023542504,bid,18508000,0.08000000
1514023542504,bid,18507000,0.00540000
1514023542504,bid,18506000,0.70000000
1514023542504,bid,18500000,0.29130000
1514023542504,bid,18490000,0.00700000
1514023542504,bid,18472000,0.00100000
1514023542504,bid,18470000,0.46020000
1514023543473,ask,18537000,0.01850000
1514023543473,ask,18538000,0.60000000
1514023543473,ask,18539000,1.80620000
1514023543473,ask,18540000,0.08210000
1514023543473,ask,18542000,0.90000000
1514023543473,ask,18550000,0.13180000
1514023543473,ask,18564000,0.02520000
1514023543473,bid,18508000,0.08000000
1514023543473,bid,18507000,0.00540000
1514023543473,bid,18506000,0.70000000
1514023543473,bid,18500000,0.29130000
1514023543473,bid,18490000,0.00700000
1514023543473,bid,18472000,0.00100000
1514023543473,bid,18470000,0.46020000
1514023544473,ask,18537000,0.01850000
1514023544473,ask,18538000,0.27450000
1514023544473,ask,18539000,1.80620000
1514023544473,ask,18540000,0.08210000
1514023544473,ask,18542000,0.90000000
1514023544473,ask,18550000,0.13180000
1514023544473,ask,18564000,0.02520000
1514023544473,bid,18508000,0.08000000
1514023544473,bid,18507000,0.00540000
1514023544473,bid,18506000,0.70000000
1514023544473,bid,18500000,0.29130000
1514023544473,bid,18490000,0.00700000
1514023544473,bid,18472000,0.00100000
1514023544473,bid,18470000,0.46020000
1514023545477,ask,18537000,0.01850000
1514023545477,ask,18538000,0.27450000
1514023545477,ask,18539000,1.80620000
1514023545477,ask,18542000,0.90000000
1514023545477,ask,18550000,0.13180000
1514023545477,ask,18564000,0.02520000
1514023545477,ask,18592000,0.71860000
1514023545477,bid,18508000,0.08000000
1514023545477,bid,18507000,0.00540000
1514023545477,bid,18500000,0.29130000
1514023545477,bid,18490000,0.00700000
1514023545477,bid,18472000,0.00100000
1514023545477,bid,18470000,0.46020000
1514023545477,bid,18459000,0.03000000
1514023546513,ask,18535000,0.50700000
1514023546513,ask,18537000,0.01850000
1514023546513,ask,18538000,1.17450000
1514023546513,ask,18539000,0.90620000
1514023546513,ask,18540000,0.00180000
1514023546513,ask,18542000,0.90000000
1514023546513,ask,18550000,0.13180000
1514023546513,bid,18508000,0.04680000
1514023546513,bid,18507000,0.00540000
1514023546513,bid,18502000,0.70000000
1514023546513,bid,18500000,0.29130000
1514023546513,bid,18490000,0.00700000
1514023546513,bid,18472000,0.00100000
1514023546513,bid,18470000,0.46020000
1514023547517,ask,18535000,0.50700000
1514023547517,ask,18536000,0.58250000
1514023547517,ask,18537000,0.91850000
1514023547517,ask,18538000,1.17450000
1514023547517,ask,18539000,0.90530000
1514023547517,ask,18540000,0.00180000
1514023547517,ask,18542000,0.90000000
1514023547517,bid,18508000,0.04680000
1514023547517,bid,18507000,0.00540000
1514023547517,bid,18502000,0.70000000
1514023547517,bid,18500000,0.29130000
1514023547517,bid,18490000,0.00700000
1514023547517,bid,18472000,0.00100000
1514023547517,bid,18470000,0.46020000
1514023548522,ask,18535000,0.50700000
1514023548522,ask,18536000,0.58250000
1514023548522,ask,18537000,0.91850000
1514023548522,ask,18538000,1.17450000
1514023548522,ask,18539000,0.90530000
1514023548522,ask,18540000,0.00180000
1514023548522,ask,18542000,0.90000000
1514023548522,bid,18507000,0.00540000
1514023548522,bid,18502000,0.70000000
1514023548522,bid,18500000,0.29130000
1514023548522,bid,18490000,0.00700000
1514023548522,bid,18472000,0.00100000
1514023548522,bid,18470000,0.46020000
1514023548522,bid,18459000,0.03000000
1514023549546,ask,18508000,0.89810000
1514023549546,ask,18534000,5.52720000
1514023549546,ask,18535000,0.50700000
1514023549546,ask,18536000,0.58250000
1514023549546,ask,18537000,0.90000000
1514023549546,ask,18538000,1.17450000
1514023549546,ask,18539000,0.90530000
1514023549546,bid,18507000,0.00540000
1514023549546,bid,18502000,0.70000000
1514023549546,bid,18500000,0.29130000
1514023549546,bid,18490000,0.00700000
1514023549546,bid,18472000,0.00100000
1514023549546,bid,18470000,0.46020000
1514023549546,bid,18459000,0.03000000
1514023550582,ask,18508000,0.89810000
1514023550582,ask,18534000,5.52720000
1514023550582,ask,18535000,0.50700000
1514023550582,ask,18536000,1.34920000
1514023550582,ask,18537000,0.90000000
1514023550582,ask,18538000,1.17450000
1514023550582,ask,18539000,0.90530000
1514023550582,bid,18507000,0.00540000
1514023550582,bid,18502000,0.70000000
1514023550582,bid,18500000,0.29130000
1514023550582,bid,18490000,0.00700000
1514023550582,bid,18472000,0.00100000
1514023550582,bid,18470000,0.46020000
1514023550582,bid,18459000,0.03000000
1514023551582,ask,18508000,0.89810000
1514023551582,ask,18534000,6.42720000
1514023551582,ask,18535000,0.50700000
1514023551582,ask,18536000,1.34920000
1514023551582,ask,18537000,0.90000000
1514023551582,ask,18538000,0.27450000
1514023551582,ask,18539000,0.90530000
1514023551582,bid,18507000,0.00540000
1514023551582,bid,18502000,0.70000000
1514023551582,bid,18500000,0.29130000
1514023551582,bid,18490000,0.00700000
1514023551582,bid,18472000,0.00100000
1514023551582,bid,18470000,0.46020000
1514023551582,bid,18459000,0.03000000
1514023552593,ask,18508000,0.89810000
1514023552593,ask,18534000,6.42720000
1514023552593,ask,18535000,0.50700000
1514023552593,ask,18536000,0.76670000
1514023552593,ask,18537000,0.90000000
1514023552593,ask,18538000,0.27450000
1514023552593,ask,18539000,0.90530000
1514023552593,bid,18507000,0.00540000
1514023552593,bid,18502000,0.70000000
1514023552593,bid,18500000,0.29130000
1514023552593,bid,18490000,0.00700000
1514023552593,bid,18472000,0.00100000
1514023552593,bid,18470000,0.46020000
1514023552593,bid,18459000,0.03000000
1514023553594,ask,18508000,0.89810000
1514023553594,ask,18532000,0.97780000
1514023553594,ask,18533000,0.03210000
1514023553594,ask,18534000,6.42720000
1514023553594,ask,18535000,0.50700000
1514023553594,ask,18536000,0.76670000
1514023553594,ask,18537000,0.90000000
1514023553594,bid,18507000,0.00323875
1514023553594,bid,18502000,0.70000000
1514023553594,bid,18500000,0.29130000
1514023553594,bid,18490000,0.00700000
1514023553594,bid,18472000,0.00100000
1514023553594,bid,18470000,0.46020000
1514023553594,bid,18459000,0.03000000
1514023554622,ask,18508000,0.89810000
1514023554622,ask,18531000,0.43610000
1514023554622,ask,18532000,0.97780000
1514023554622,ask,18533000,0.03210000
1514023554622,ask,18534000,6.42720000
1514023554622,ask,18535000,0.50700000
1514023554622,ask,18536000,0.76670000
1514023554622,bid,18507000,0.00323875
1514023554622,bid,18502000,0.70000000
1514023554622,bid,18500000,0.29130000
1514023554622,bid,18490000,0.00700000
1514023554622,bid,18472000,0.00100000
1514023554622,bid,18470000,0.46020000
1514023554622,bid,18459000,0.03000000
1514023555807,ask,18507000,0.15866125
1514023555807,ask,18508000,0.89810000
1514023555807,ask,18531000,0.43610000
1514023555807,ask,18532000,0.97780000
1514023555807,ask,18533000,0.03210000
1514023555807,ask,18534000,6.39420000
1514023555807,ask,18535000,0.50700000
1514023555807,bid,18502000,0.70000000
1514023555807,bid,18500000,0.29130000
1514023555807,bid,18490000,0.00700000
1514023555807,bid,18472000,0.00100000
1514023555807,bid,18470000,0.46020000
1514023555807,bid,18460000,0.16870000
1514023555807,bid,18459000,0.03000000
1514023556831,ask,18508000,0.55676125
1514023556831,ask,18532000,0.97780000
1514023556831,ask,18533000,0.03210000
1514023556831,ask,18534000,6.39420000
1514023556831,ask,18536000,0.76670000
1514023556831,ask,18537000,0.90000000
1514023556831,ask,18539000,0.90530000
1514023556831,bid,18502000,0.70000000
1514023556831,bid,18500000,0.29130000
1514023556831,bid,18490000,0.00700000
1514023556831,bid,18472000,0.00100000
1514023556831,bid,18470000,0.46020000
1514023556831,bid,18460000,0.16870000
1514023556831,bid,18459000,0.03000000
1514023557752,ask,18508000,0.55460002
1514023557752,ask,18530000,0.90000000
1514023557752,ask,18532000,0.97780000
1514023557752,ask,18533000,0.03210000
1514023557752,ask,18534000,6.39420000
1514023557752,ask,18536000,0.76670000
1514023557752,ask,18537000,0.90000000
1514023557752,bid,18502000,0.65580000
1514023557752,bid,18500000,0.29130000
1514023557752,bid,18490000,0.00700000
1514023557752,bid,18472000,0.00100000
1514023557752,bid,18470000,0.46020000
1514023557752,bid,18460000,0.16870000
1514023557752,bid,18459000,0.03000000
1514023558762,ask,18508000,0.55460002
1514023558762,ask,18530000,0.90000000
1514023558762,ask,18532000,0.97780000
1514023558762,ask,18533000,0.03210000
1514023558762,ask,18534000,6.39420000
1514023558762,ask,18536000,0.76670000
1514023558762,ask,18537000,0.90000000
1514023558762,bid,18500000,0.29130000
1514023558762,bid,18490000,0.00700000
1514023558762,bid,18472000,0.00100000
1514023558762,bid,18470000,0.46020000
1514023558762,bid,18460000,0.16870000
1514023558762,bid,18459000,0.03000000
1514023558762,bid,18457000,0.00100000
1514023559800,ask,18507000,1.00000000
1514023559800,ask,18508000,0.55460002
1514023559800,ask,18528000,0.27450000
1514023559800,ask,18530000,0.90000000
1514023559800,ask,18532000,0.97780000
1514023559800,ask,18533000,0.03210000
1514023559800,ask,18536000,0.76670000
1514023559800,bid,18501000,0.70000000
1514023559800,bid,18500000,0.29130000
1514023559800,bid,18490000,0.00700000
1514023559800,bid,18472000,0.00100000
1514023559800,bid,18470000,0.46020000
1514023559800,bid,18460000,0.16870000
1514023559800,bid,18459000,0.03000000
1514023560927,ask,18500000,0.00680000
1514023560927,ask,18507000,1.00000000
1514023560927,ask,18508000,0.57640002
1514023560927,ask,18528000,0.27450000
1514023560927,ask,18530000,6.39420000
1514023560927,ask,18532000,0.97780000
1514023560927,ask,18536000,0.76670000
1514023560927,bid,18490000,0.00700000
1514023560927,bid,18472000,0.00100000
1514023560927,bid,18470000,0.46020000
1514023560927,bid,18460000,0.16870000
1514023560927,bid,18459000,0.03000000
1514023560927,bid,18457000,0.00100000
1514023560927,bid,18451000,0.11210000
1514023561953,ask,18500000,0.00680000
1514023561953,ask,18507000,1.00000000
1514023561953,ask,18508000,0.57640002
1514023561953,ask,18528000,0.27450000
1514023561953,ask,18530000,6.39420000
1514023561953,ask,18532000,0.97780000
1514023561953,ask,18536000,0.76670000
1514023561953,bid,18490000,0.00700000
1514023561953,bid,18472000,0.00100000
1514023561953,bid,18470000,0.46020000
1514023561953,bid,18460000,0.16870000
1514023561953,bid,18459000,0.03000000
1514023561953,bid,18457000,0.00100000
1514023561953,bid,18451000,0.11210000
1514023562975,ask,18500000,0.00680000
1514023562975,ask,18507000,1.00000000
1514023562975,ask,18508000,0.57640002
1514023562975,ask,18528000,0.85700000
1514023562975,ask,18530000,6.39420000
1514023562975,ask,18532000,0.97780000
1514023562975,ask,18536000,0.76670000
1514023562975,bid,18490000,0.00700000
1514023562975,bid,18472000,0.00100000
1514023562975,bid,18470000,0.46020000
1514023562975,bid,18460000,0.16870000
1514023562975,bid,18459000,0.03000000
1514023562975,bid,18457000,0.00100000
1514023562975,bid,18451000,0.11210000
1514023564000,ask,18500000,0.00680000
1514023564000,ask,18507000,1.00000000
1514023564000,ask,18508000,0.57640002
1514023564000,ask,18528000,0.85700000
1514023564000,ask,18530000,6.39420000
1514023564000,ask,18532000,0.97780000
1514023564000,ask,18536000,0.76670000
1514023564000,bid,18490000,0.00700000
1514023564000,bid,18472000,0.00100000
1514023564000,bid,18470000,0.46020000
1514023564000,bid,18460000,0.16870000
1514023564000,bid,18459000,0.03000000
1514023564000,bid,18457000,0.00100000
1514023564000,bid,18451000,0.11210000
1514023565022,ask,18500000,0.00680000
1514023565022,ask,18507000,1.70000000
1514023565022,ask,18508000,0.57640002
1514023565022,ask,18528000,0.85700000
1514023565022,ask,18530000,6.39420000
1514023565022,ask,18532000,0.97780000
1514023565022,ask,18536000,0.76670000
1514023565022,bid,18490000,0.00700000
1514023565022,bid,18472000,0.00100000
1514023565022,bid,18471000,0.70000000
1514023565022,bid,18470000,0.46020000
1514023565022,bid,18460000,0.16870000
1514023565022,bid,18459000,0.03000000
1514023565022,bid,18457000,0.00100000
1514023566061,ask,18500000,0.00680000
1514023566061,ask,18506000,0.42110000
1514023566061,ask,18507000,1.70000000
1514023566061,ask,18508000,0.57640002
1514023566061,ask,18528000,0.58250000
1514023566061,ask,18530000,6.39420000
1514023566061,ask,18532000,0.97780000
1514023566061,bid,18490000,0.39710000
1514023566061,bid,18472000,0.00100000
1514023566061,bid,18471000,0.70000000
1514023566061,bid,18470000,0.46020000
1514023566061,bid,18460000,0.16870000
1514023566061,bid,18459000,0.03000000
1514023566061,bid,18457000,0.00100000
1514023566967,ask,18489000,0.10990000
1514023566967,ask,18500000,0.00680000
1514023566967,ask,18506000,0.42110000
1514023566967,ask,18507000,1.70000000
1514023566967,ask,18508000,0.57640002
1514023566967,ask,18528000,0.58250000
